,Model,Dataset,AUROC,Accuracy,Train time,Inference time,Trainable params,Shuffling
42,BrainNetCNN,UK Biobank (Sex) ICA,0.9654214656101036,0.904068090017311,537.9486753940582,0.00013908604563004834,274717,None
43,BrainNetCNN,UK Biobank (Sex) ICA,0.9633280009958084,0.9017599538372764,478.88644790649414,0.00013921037961208126,274717,None
44,BrainNetCNN,UK Biobank (Sex) ICA,0.9629744823264506,0.8967109059434507,449.3332331180573,0.00013929712105127543,274717,None
45,BrainNetCNN,UK Biobank (Sex) ICA,0.9637203766036224,0.9007501442585112,458.9890575408935,0.00014232467930920883,274717,None
46,BrainNetCNN,UK Biobank (Sex) ICA,0.9635700935251792,0.9011829197922676,472.9037981033325,0.0001394389271392206,274717,None
47,BrainNetCNN,UK Biobank (Sex) ICA,0.9637691882798104,0.9000288517022504,478.8270909786224,0.00014201695700291603,274717,None
48,BrainNetCNN,UK Biobank (Sex) ICA,0.9633170005923488,0.900461627236007,507.3135395050049,0.00013928449848657113,274717,None
49,BrainNetCNN,UK Biobank (Sex) ICA,0.9622574065967454,0.898730525100981,411.1743142604828,0.00013931070664543948,274717,None
0,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8067778701287981,0.16822969268503823,641.4043300151825,0.0001390529666141658,275275,None
1,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8056042057773233,0.1650555475400375,641.6964769363403,0.0001387535244368351,275275,None
2,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8019967045386872,0.1695282066079931,661.7120521068573,0.00013894681169638953,275275,None
3,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.793363814843322,0.15654306737844467,611.8097281455994,0.00013864802309761934,275275,None
4,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8056763596335538,0.16649834078776513,651.7770080566406,0.00013885764982118662,275275,None
5,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8067562571640857,0.16245851969412783,701.8026716709137,0.00013907876576787034,275275,None
6,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8024880181633693,0.16577694416390132,651.9665734767914,0.00013882139341051385,275275,None
7,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8051360793852944,0.16822969268503823,702.0435543060303,0.00013870987226876705,275275,None
8,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8082590974511117,0.17645361419708555,621.7413036823273,0.0001389750187711065,275275,None
9,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8033282127960127,0.1633241956427644,651.9581418037415,0.00013944580172790694,275275,None
10,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.7975266379172783,0.1650555475400375,652.1141057014465,0.0001389961740771442,275275,None
11,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.80503207432401,0.17212523445390276,683.0639743804932,0.00013885500110807295,275275,None
12,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8047366155319374,0.16693117876208338,611.7348415851593,0.00013899400694823304,275275,None
13,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.7553824866033189,0.13288125811571205,611.7150826454163,0.00013891347918980326,275275,None
14,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8031782159816774,0.16563266483912856,682.2227675914764,0.00013897666991694358,275275,None
15,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8003380310707277,0.16404559226662818,611.9014875888824,0.00013913793182703275,275275,None
16,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8048333639662582,0.16303563699321888,602.2361431121826,0.0001388320570607117,275275,None
17,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.7945541448101867,0.15942865387389987,552.001207113266,0.00013899080785317368,275275,None
18,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.804634196081501,0.17457798297503968,628.4915308952332,0.0001390228676015105,275275,None
19,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8018880541823714,0.16245851969412783,613.2769827842712,0.00014088518811139069,275275,None
20,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8045016643354498,0.17097099985572067,695.0164313316345,0.00014269216083685673,275275,None
21,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8054627622346733,0.16635406146299236,663.8467621803284,0.00013951872733571175,275275,None
22,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8042916582885697,0.17443370365026692,664.4618442058563,0.00014299793240656294,275275,None
23,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.805755685120938,0.17962775934208627,745.2222526073456,0.00013981964866452155,275275,None
24,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.7945831610314129,0.15769730197662674,694.0119426250458,0.00014255246701926454,275275,None
25,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8052809006695065,0.16808541336026547,633.7957556247711,0.00013959461124647473,275275,None
26,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8071343783453133,0.16779685471071995,694.2192120552063,0.00013947321762857698,275275,None
27,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8037391186993963,0.1633241956427644,613.6590802669525,0.0001396557724401903,275275,None
28,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8030114397843842,0.16606550281344684,634.001969575882,0.00013963155563457964,275275,None
29,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8087859454691794,0.1666426201125379,654.5237760543823,0.00014235319435605066,275275,None
30,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8078381784039128,0.17977203866685904,684.5306208133698,0.0001396751046060329,275275,None
31,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.800815996169451,0.16678689943731062,624.2546615600586,0.00013977372617092747,275275,None
32,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8002051453330948,0.1633241956427644,604.9021224975586,0.00014318028082494662,275275,None
33,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8025775473531603,0.17198095512913,584.7849991321564,0.0001405341132277793,275275,None
34,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8057090969402677,0.1724137931034483,674.3032872676849,0.00014251975369236717,275275,None
35,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8054587984162943,0.17270235175299378,684.3411555290222,0.00014245855809978,275275,None
36,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.799148520294695,0.16895108930890204,664.0503489971161,0.0001402687947310818,275275,None
37,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8071395879188539,0.1724137931034483,678.1636576652527,0.0001426766469457624,275275,None
38,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.7955275983166352,0.1662097821382196,665.036461353302,0.0001396949527549496,275275,None
39,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.7934635160689959,0.15813013995094502,775.6380088329315,0.00014332585684958345,275275,None
40,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.7943653365154835,0.16041546451240624,635.141783952713,0.00014346459664434487,275275,None
41,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8083675443048826,0.16993652625504904,615.0473115444183,0.00014241365635250596,275275,None
42,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8058524876103166,0.17960184650894404,645.8344721794128,0.0001393356422296646,275275,None
43,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8120259085941351,0.17224466243508366,695.4292225837708,0.00013936721583838004,275275,None
44,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8062967090596039,0.16979226774379688,604.9158759117126,0.00014253613306343797,275275,None
45,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8077787060736373,0.1712348528563185,634.864325761795,0.00013946283090616744,275275,None
46,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.7986320445972168,0.1562319676860935,584.7940511703491,0.00014272206653698428,275275,None
47,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8085483933249858,0.16589728793998845,726.2673518657684,0.00013930372468185645,275275,None
48,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8034491062099806,0.17195614541257934,637.4137783050537,0.0001399598572891156,275275,None
49,BrainNetCNN,UK Biobank (Age-Sex) ICA,0.8043733358497275,0.1693594922100404,565.5092248916626,0.00014271460305867136,275275,None
0,LR,FBIRN ICA,0.9072916666666668,0.8225806451612904,0.05196237564086914,5.918164407053302e-06,,None
1,LR,FBIRN ICA,0.8802083333333334,0.8387096774193549,0.053536415100097656,5.764345968923261e-06,,None
2,LR,FBIRN ICA,0.890625,0.8225806451612904,0.05186009407043457,5.945082633726058e-06,,None
3,LR,FBIRN ICA,0.878125,0.8225806451612904,0.05069231986999512,5.60668206983997e-06,,None
4,LR,FBIRN ICA,0.909375,0.8225806451612904,0.04796171188354492,5.737427742250504e-06,,None
5,LR,FBIRN ICA,0.85625,0.7580645161290323,0.04847526550292969,6.171964829967868e-06,,None
6,LR,FBIRN ICA,0.8854166666666666,0.8064516129032258,0.05192732810974121,6.4719107843214464e-06,,None
7,LR,FBIRN ICA,0.8666666666666667,0.7580645161290323,0.05437517166137695,6.106591993762601e-06,,None
8,LR,FBIRN ICA,0.8875,0.8387096774193549,0.05219602584838867,5.752809586063508e-06,,None
9,LR,FBIRN ICA,0.8802083333333334,0.8064516129032258,0.051895856857299805,5.741273203203755e-06,,None
10,LR,FBIRN ICA,0.88125,0.7741935483870968,0.049994707107543945,5.848946109894783e-06,,None
11,LR,FBIRN ICA,0.8958333333333333,0.8064516129032258,0.04841876029968262,6.345010572864163e-06,,None
12,LR,FBIRN ICA,0.909375,0.8387096774193549,0.054322004318237305,7.610167226483745e-06,,None
13,LR,FBIRN ICA,0.9104166666666668,0.8225806451612904,0.042207956314086914,5.756655047016759e-06,,None
14,LR,FBIRN ICA,0.8604166666666667,0.8064516129032258,0.054029226303100586,7.594785382670741e-06,,None
15,LR,FBIRN ICA,0.8666666666666667,0.8064516129032258,0.05059814453125,5.648982140325731e-06,,None
16,LR,FBIRN ICA,0.8833333333333333,0.7903225806451613,0.055846214294433594,6.541129081479964e-06,,None
17,LR,FBIRN ICA,0.8510416666666667,0.7258064516129032,0.05105996131896973,6.1219738375756045e-06,,None
18,LR,FBIRN ICA,0.89375,0.7903225806451613,0.05393338203430176,6.0566010013703375e-06,,None
19,LR,FBIRN ICA,0.8947916666666667,0.8225806451612904,0.05092644691467285,6.118128376622354e-06,,None
20,LR,FBIRN ICA,0.8572916666666667,0.8064516129032258,0.053985595703125,5.937391711819556e-06,,None
21,LR,FBIRN ICA,0.8354166666666666,0.7580645161290323,0.055631160736083984,6.125819298528856e-06,,None
22,LR,FBIRN ICA,0.8541666666666667,0.8064516129032258,0.05151104927062988,6.260410431892641e-06,,None
23,LR,FBIRN ICA,0.8447916666666667,0.7580645161290323,0.05264711380004883,6.387310643349924e-06,,None
24,LR,FBIRN ICA,0.8354166666666667,0.7903225806451613,0.04352211952209473,6.133510220435358e-06,,None
25,LR,FBIRN ICA,0.8479166666666667,0.7741935483870968,0.056644439697265625,6.075828306136593e-06,,None
26,LR,FBIRN ICA,0.8572916666666667,0.8064516129032258,0.05824637413024902,6.6603383710307456e-06,,None
27,LR,FBIRN ICA,0.8510416666666667,0.7741935483870968,0.059858083724975586,6.302710502378402e-06,,None
28,LR,FBIRN ICA,0.83125,0.7419354838709677,0.05452823638916016,6.106591993762601e-06,,None
29,LR,FBIRN ICA,0.8666666666666667,0.7419354838709677,0.05079770088195801,8.148531759938887e-06,,None
30,LR,FBIRN ICA,0.8364583333333334,0.8064516129032258,0.05166268348693848,6.0219918527910786e-06,,None
31,LR,FBIRN ICA,0.8375,0.8225806451612904,0.04349684715270996,5.891246180380545e-06,,None
32,LR,FBIRN ICA,0.8520833333333334,0.8064516129032258,0.05250382423400879,5.814336961315524e-06,,None
33,LR,FBIRN ICA,0.8572916666666666,0.8064516129032258,0.04975700378417969,6.260410431892641e-06,,None
34,LR,FBIRN ICA,0.8708333333333333,0.8548387096774194,0.052677154541015625,5.9297007899130545e-06,,None
35,LR,FBIRN ICA,0.8447916666666667,0.7903225806451613,0.05428433418273926,5.941237172772807e-06,,None
36,LR,FBIRN ICA,0.8604166666666666,0.8225806451612904,0.05748438835144043,8.817641965804562e-06,,None
37,LR,FBIRN ICA,0.8177083333333334,0.7903225806451613,0.05012369155883789,5.810491500362273e-06,,None
38,LR,FBIRN ICA,0.8624999999999999,0.8548387096774194,0.044827938079833984,6.079673767089844e-06,,None
39,LR,FBIRN ICA,0.8322916666666667,0.7580645161290323,0.05108022689819336,6.52190177671371e-06,,None
40,LR,FBIRN ICA,0.8709677419354839,0.7619047619047619,0.05069541931152344,5.60472881983197e-06,,None
41,LR,FBIRN ICA,0.8840725806451613,0.7619047619047619,0.04838800430297851,5.9642488994295635e-06,,None
42,LR,FBIRN ICA,0.8598790322580645,0.7936507936507936,0.05241823196411133,5.9528956337580605e-06,,None
43,LR,FBIRN ICA,0.8901209677419355,0.746031746031746,0.04931902885437012,5.831794133262028e-06,,None
44,LR,FBIRN ICA,0.8790322580645161,0.7619047619047619,0.04936408996582031,5.926404680524554e-06,,None
45,LR,FBIRN ICA,0.8578629032258065,0.7142857142857143,0.04906773567199707,5.903698149181548e-06,,None
46,LR,FBIRN ICA,0.907258064516129,0.7619047619047619,0.05167746543884277,5.865853930276538e-06,,None
47,LR,FBIRN ICA,0.875,0.746031746031746,0.05259823799133301,7.814831203884549e-06,,None
48,LR,FBIRN ICA,0.8659274193548387,0.746031746031746,0.04484701156616211,8.193273392934648e-06,,None
49,LR,FBIRN ICA,0.8477822580645161,0.7142857142857143,0.08130168914794922,5.843147398933532e-06,,None
0,LR,FBIRN Schaefer 200 ROI,0.865625,0.7741935483870968,0.7322814464569092,3.5151358573667465e-05,,None
1,LR,FBIRN Schaefer 200 ROI,0.8489583333333334,0.7903225806451613,0.9323899745941162,3.349781036376953e-05,,None
2,LR,FBIRN Schaefer 200 ROI,0.8604166666666666,0.7580645161290323,0.757962703704834,3.252490874259702e-05,,None
3,LR,FBIRN Schaefer 200 ROI,0.8749999999999999,0.8064516129032258,0.8459019660949707,3.361701965332031e-05,,None
4,LR,FBIRN Schaefer 200 ROI,0.9020833333333332,0.8064516129032258,0.7636058330535889,3.228264470254221e-05,,None
5,LR,FBIRN Schaefer 200 ROI,0.8989583333333333,0.8225806451612904,0.819746732711792,3.5124440346994705e-05,,None
6,LR,FBIRN Schaefer 200 ROI,0.865625,0.7741935483870968,0.9408400058746338,3.274794547788558e-05,,None
7,LR,FBIRN Schaefer 200 ROI,0.8916666666666667,0.8225806451612904,0.8248081207275391,3.361317419236706e-05,,None
8,LR,FBIRN Schaefer 200 ROI,0.865625,0.8064516129032258,0.7502405643463135,3.3374755613265496e-05,,None
9,LR,FBIRN Schaefer 200 ROI,0.8635416666666667,0.7741935483870968,0.7976982593536377,3.617425118723223e-05,,None
10,LR,FBIRN Schaefer 200 ROI,0.9083333333333332,0.8709677419354839,0.7532832622528076,3.252490874259702e-05,,None
11,LR,FBIRN Schaefer 200 ROI,0.8947916666666667,0.7903225806451613,0.9572443962097168,3.2363399382560486e-05,,None
12,LR,FBIRN Schaefer 200 ROI,0.9010416666666666,0.8548387096774194,0.7520890235900879,3.295560036936114e-05,,None
13,LR,FBIRN Schaefer 200 ROI,0.8822916666666667,0.7741935483870968,0.8286428451538086,4.430355564240486e-05,,None
14,LR,FBIRN Schaefer 200 ROI,0.9229166666666666,0.7419354838709677,0.744403600692749,3.217497179585118e-05,,None
15,LR,FBIRN Schaefer 200 ROI,0.8833333333333333,0.8387096774193549,0.8238463401794434,3.2301872007308464e-05,,None
16,LR,FBIRN Schaefer 200 ROI,0.875,0.8064516129032258,0.8712890148162842,3.1882716763404106e-05,,None
17,LR,FBIRN Schaefer 200 ROI,0.8989583333333333,0.8064516129032258,0.8250336647033691,3.390542922481414e-05,,None
18,LR,FBIRN Schaefer 200 ROI,0.8802083333333334,0.8387096774193549,0.7424602508544922,3.191732591198337e-05,,None
19,LR,FBIRN Schaefer 200 ROI,0.8531249999999999,0.7741935483870968,0.8068230152130127,3.2697954485493324e-05,,None
20,LR,FBIRN Schaefer 200 ROI,0.8677083333333333,0.7903225806451613,0.7624220848083496,3.540515899658203e-05,,None
21,LR,FBIRN Schaefer 200 ROI,0.8593750000000001,0.7741935483870968,0.924185276031494,3.31863280265562e-05,,None
22,LR,FBIRN Schaefer 200 ROI,0.878125,0.8225806451612904,0.8142938613891602,3.330553731610698e-05,,None
23,LR,FBIRN Schaefer 200 ROI,0.85625,0.7741935483870968,0.8053832054138184,3.689719784644342e-05,,None
24,LR,FBIRN Schaefer 200 ROI,0.8510416666666667,0.8225806451612904,0.8101561069488525,3.342090114470451e-05,,None
25,LR,FBIRN Schaefer 200 ROI,0.8791666666666667,0.8225806451612904,0.7594525814056396,3.245953590639176e-05,,None
26,LR,FBIRN Schaefer 200 ROI,0.8375,0.7419354838709677,0.9482669830322266,3.128282485469695e-05,,None
27,LR,FBIRN Schaefer 200 ROI,0.8427083333333333,0.8064516129032258,0.8201727867126465,3.578201417000063e-05,,None
28,LR,FBIRN Schaefer 200 ROI,0.8385416666666667,0.7741935483870968,0.7487258911132812,3.2178817256804436e-05,,None
29,LR,FBIRN Schaefer 200 ROI,0.8864583333333333,0.8387096774193549,0.8027334213256836,3.9623629662298386e-05,,None
30,LR,FBIRN Schaefer 200 ROI,0.8239583333333333,0.6935483870967742,0.7394154071807861,3.2217271866336945e-05,,None
31,LR,FBIRN Schaefer 200 ROI,0.8229166666666667,0.7096774193548387,0.9462804794311525,3.310172788558468e-05,,None
32,LR,FBIRN Schaefer 200 ROI,0.840625,0.7258064516129032,0.7691428661346436,3.667800657210811e-05,,None
33,LR,FBIRN Schaefer 200 ROI,0.8343750000000001,0.6935483870967742,0.8191816806793213,3.324785540180821e-05,,None
34,LR,FBIRN Schaefer 200 ROI,0.846875,0.7419354838709677,0.7537190914154053,3.2651808954054306e-05,,None
35,LR,FBIRN Schaefer 200 ROI,0.85,0.7419354838709677,0.781395435333252,3.319017348750945e-05,,None
36,LR,FBIRN Schaefer 200 ROI,0.875,0.8225806451612904,0.8681373596191406,3.16635254890688e-05,,None
37,LR,FBIRN Schaefer 200 ROI,0.8552083333333333,0.7580645161290323,0.8113534450531006,3.683182501023815e-05,,None
38,LR,FBIRN Schaefer 200 ROI,0.8531250000000001,0.7258064516129032,0.7416822910308838,3.240569945304624e-05,,None
39,LR,FBIRN Schaefer 200 ROI,0.8239583333333333,0.7580645161290323,0.8169140815734863,4.0077394054782005e-05,,None
40,LR,FBIRN Schaefer 200 ROI,0.8830645161290323,0.8095238095238095,0.9078891277313232,3.28260754782056e-05,,None
41,LR,FBIRN Schaefer 200 ROI,0.875,0.8253968253968254,0.8192317485809326,3.2209214710053945e-05,,None
42,LR,FBIRN Schaefer 200 ROI,0.8780241935483871,0.8253968253968254,0.779517412185669,3.986510019453745e-05,,None
43,LR,FBIRN Schaefer 200 ROI,0.8820564516129032,0.7936507936507936,0.7902448177337646,3.3325619167751735e-05,,None
44,LR,FBIRN Schaefer 200 ROI,0.8891129032258065,0.8253968253968254,0.7570877075195312,3.487344772096664e-05,,None
45,LR,FBIRN Schaefer 200 ROI,0.8639112903225806,0.7936507936507936,0.8077573776245117,4.506868029397631e-05,,None
46,LR,FBIRN Schaefer 200 ROI,0.8679435483870968,0.8095238095238095,0.914888858795166,3.679971846323165e-05,,None
47,LR,FBIRN Schaefer 200 ROI,0.8387096774193549,0.7777777777777778,0.7721483707427979,3.256873478965154e-05,,None
48,LR,FBIRN Schaefer 200 ROI,0.876008064516129,0.7936507936507936,0.8156707286834717,3.911578466021826e-05,,None
49,LR,FBIRN Schaefer 200 ROI,0.8780241935483871,0.8253968253968254,0.7656042575836182,3.2065406678214906e-05,,None
0,LR,BSNIP ICA,0.7540298507462686,0.7094017094017094,0.06982731819152832,4.120362110627003e-06,,None
1,LR,BSNIP ICA,0.7582089552238808,0.6837606837606838,0.06865239143371582,3.920661078559027e-06,,None
2,LR,BSNIP ICA,0.7638805970149254,0.7008547008547008,0.06981253623962402,4.228363689194378e-06,,None
3,LR,BSNIP ICA,0.777910447761194,0.6923076923076923,0.07689929008483887,4.2181748610276445e-06,,None
4,LR,BSNIP ICA,0.7958208955223882,0.717948717948718,0.06742334365844727,4.348591861561832e-06,,None
5,LR,BSNIP ICA,0.7429850746268656,0.6752136752136753,0.07116174697875977,3.945114266159188e-06,,None
6,LR,BSNIP ICA,0.7844776119402985,0.7435897435897436,0.06987118721008301,3.9634541568593085e-06,,None
7,LR,BSNIP ICA,0.7486567164179104,0.7008547008547008,0.06742501258850098,4.075531266693376e-06,,None
8,LR,BSNIP ICA,0.7782089552238807,0.7008547008547008,0.06994771957397461,4.087757860493456e-06,,None
9,LR,BSNIP ICA,0.7292537313432835,0.6923076923076923,0.07059025764465332,4.12239987626035e-06,,None
10,LR,BSNIP ICA,0.7433421129645889,0.711864406779661,0.0713813304901123,4.178386623576536e-06,,None
11,LR,BSNIP ICA,0.7450980392156862,0.711864406779661,0.07024908065795898,3.875312158616922e-06,,None
12,LR,BSNIP ICA,0.7881182323675738,0.7288135593220338,0.0744025707244873,4.0814027947894595e-06,,None
13,LR,BSNIP ICA,0.772022241732514,0.711864406779661,0.07146430015563965,3.8975376193806275e-06,,None
14,LR,BSNIP ICA,0.7345624817091015,0.6694915254237288,0.07049822807312012,5.382602497682733e-06,,None
15,LR,BSNIP ICA,0.7527070529704418,0.711864406779661,0.06758522987365723,3.851066201420154e-06,,None
16,LR,BSNIP ICA,0.7480245829675153,0.7033898305084746,0.07220625877380371,3.982398469569319e-06,,None
17,LR,BSNIP ICA,0.739244951712028,0.711864406779661,0.07477235794067383,3.733877408302436e-06,,None
18,LR,BSNIP ICA,0.7228563067017852,0.6610169491525424,0.0697331428527832,3.966234498104807e-06,,None
19,LR,BSNIP ICA,0.7459760023412351,0.7033898305084746,0.06869053840637207,4.000582937466896e-06,,None
20,LR,BSNIP ICA,0.7555882352941177,0.7203389830508474,0.06844687461853027,3.899558115813692e-06,,None
21,LR,BSNIP ICA,0.7808823529411764,0.7372881355932204,0.0733485221862793,3.899558115813692e-06,,None
22,LR,BSNIP ICA,0.7652941176470588,0.7288135593220338,0.07256674766540527,4.303657402426509e-06,,None
23,LR,BSNIP ICA,0.7302941176470589,0.6949152542372882,0.06895303726196289,3.822779251357257e-06,,None
24,LR,BSNIP ICA,0.7599999999999999,0.7033898305084746,0.07003378868103027,4.186468609308792e-06,,None
25,LR,BSNIP ICA,0.7494117647058823,0.7033898305084746,0.06852006912231445,4.13595619848219e-06,,None
26,LR,BSNIP ICA,0.721764705882353,0.6864406779661016,0.07895946502685547,4.538034988661944e-06,,None
27,LR,BSNIP ICA,0.7508823529411764,0.711864406779661,0.0693361759185791,3.929865562309653e-06,,None
28,LR,BSNIP ICA,0.7408823529411764,0.711864406779661,0.06891512870788574,4.093525773387845e-06,,None
29,LR,BSNIP ICA,0.7511764705882354,0.711864406779661,0.06914234161376953,4.139997191348318e-06,,None
30,LR,BSNIP ICA,0.6661764705882353,0.6440677966101694,0.07397913932800293,6.9424257440082095e-06,,None
31,LR,BSNIP ICA,0.6808823529411765,0.6440677966101694,0.07210350036621094,4.392559245481329e-06,,None
32,LR,BSNIP ICA,0.6955882352941177,0.6694915254237288,0.0688316822052002,3.832881733522577e-06,,None
33,LR,BSNIP ICA,0.663235294117647,0.635593220338983,0.06650400161743164,4.087464284088652e-06,,None
34,LR,BSNIP ICA,0.6464705882352941,0.6610169491525424,0.07548236846923828,4.069279816191075e-06,,None
35,LR,BSNIP ICA,0.6994117647058824,0.6779661016949152,0.06678295135498047,3.804594783459679e-06,,None
36,LR,BSNIP ICA,0.6894117647058824,0.6694915254237288,0.0708763599395752,5.374520511950476e-06,,None
37,LR,BSNIP ICA,0.7002941176470588,0.635593220338983,0.06705951690673828,3.921783576577397e-06,,None
38,LR,BSNIP ICA,0.6891176470588236,0.6440677966101694,0.06722307205200195,4.2187965522378176e-06,,None
39,LR,BSNIP ICA,0.666764705882353,0.6271186440677966,0.0680241584777832,4.051095348293498e-06,,None
40,LR,BSNIP ICA,0.7391176470588235,0.6779661016949152,0.07113099098205566,4.144038184214447e-06,,None
41,LR,BSNIP ICA,0.7505882352941177,0.6694915254237288,0.07295060157775879,4.188489105741856e-06,,None
42,LR,BSNIP ICA,0.7717647058823529,0.7372881355932204,0.0707244873046875,4.139997191348318e-06,,None
43,LR,BSNIP ICA,0.7388235294117648,0.6949152542372882,0.06710219383239746,4.311739388158766e-06,,None
44,LR,BSNIP ICA,0.74,0.6864406779661016,0.07126998901367188,4.1298947091829975e-06,,None
45,LR,BSNIP ICA,0.7391176470588235,0.7372881355932204,0.07679367065429688,7.368750491384732e-06,,None
46,LR,BSNIP ICA,0.78,0.7372881355932204,0.07178926467895508,4.095546269820909e-06,,None
47,LR,BSNIP ICA,0.7470588235294119,0.6779661016949152,0.06963682174682617,4.273349955930548e-06,,None
48,LR,BSNIP ICA,0.7079411764705883,0.6440677966101694,0.06647396087646484,3.9460295337741655e-06,,None
49,LR,BSNIP ICA,0.7514705882352941,0.6779661016949152,0.07462406158447266,4.057156837592691e-06,,None
0,LR,COBRE ICA,0.7136752136752136,0.6774193548387096,0.03631329536437988,9.936671103200604e-06,,None
1,LR,COBRE ICA,0.6581196581196582,0.6451612903225806,0.0352020263671875,9.9212892593876e-06,,None
2,LR,COBRE ICA,0.7564102564102564,0.7419354838709677,0.03902554512023926,1.0859581731980846e-05,,None
3,LR,COBRE ICA,0.670940170940171,0.6774193548387096,0.03455615043640137,9.57519777359501e-06,,None
4,LR,COBRE ICA,0.6965811965811965,0.6774193548387096,0.03648686408996582,9.567506851688507e-06,,None
5,LR,COBRE ICA,0.670940170940171,0.6129032258064516,0.03540325164794922,9.636725148847028e-06,,None
6,LR,COBRE ICA,0.5341880341880342,0.5483870967741935,0.03391885757446289,9.698252524099045e-06,,None
7,LR,COBRE ICA,0.717948717948718,0.7096774193548387,0.03763461112976074,9.95974386892011e-06,,None
8,LR,COBRE ICA,0.7051282051282051,0.6774193548387096,0.03292655944824219,1.0405817339497229e-05,,None
9,LR,COBRE ICA,0.7264957264957266,0.6774193548387096,0.03596925735473633,1.0359671808058216e-05,,None
10,LR,COBRE ICA,0.7777777777777778,0.7419354838709677,0.027466297149658203,9.059906005859377e-06,,None
11,LR,COBRE ICA,0.7905982905982906,0.6451612903225806,0.030989408493041992,9.252179053521923e-06,,None
12,LR,COBRE ICA,0.7948717948717949,0.6774193548387096,0.03888750076293945,1.060578130906628e-05,,None
13,LR,COBRE ICA,0.7905982905982907,0.7741935483870968,0.036646127700805664,1.0028962166078629e-05,,None
14,LR,COBRE ICA,0.7179487179487178,0.7419354838709677,0.03261137008666992,1.0628854074785786e-05,,None
15,LR,COBRE ICA,0.7863247863247863,0.7419354838709677,0.027695655822753903,9.667488836473034e-06,,None
16,LR,COBRE ICA,0.7393162393162394,0.7741935483870968,0.030904293060302734,9.482906710716986e-06,,None
17,LR,COBRE ICA,0.735042735042735,0.8064516129032258,0.03316497802734375,1.1051854779643396e-05,,None
18,LR,COBRE ICA,0.7735042735042734,0.7741935483870968,0.030942440032958984,9.175269834456904e-06,,None
19,LR,COBRE ICA,0.8034188034188035,0.8064516129032258,0.038565635681152344,1.052887209000126e-05,,None
20,LR,COBRE ICA,0.7899159663865546,0.7741935483870968,0.036666154861450195,1.0313526276619204e-05,,None
21,LR,COBRE ICA,0.6764705882352942,0.5806451612903226,0.031479835510253906,9.42137933546497e-06,,None
22,LR,COBRE ICA,0.7394957983193278,0.5806451612903226,0.03509211540222168,1.0059725853704636e-05,,None
23,LR,COBRE ICA,0.76890756302521,0.7419354838709677,0.0323028564453125,9.505979476436493e-06,,None
24,LR,COBRE ICA,0.6890756302521008,0.6774193548387096,0.04265618324279785,1.014432599467616e-05,,None
